Region,SecurityGroupId,SecurityGroupName,Protocol,PortRange,CIDR,IP_Version,Resource_Type,ResourceId,Resource_Name
ca-central-1,sg-0ae57bc63c80fe4c4,LinkoHostedCA-Prod-SG,tcp,3389,0.0.0.0/0,IPv4,NetworkInterface,eni-0df39845168cd8372,Primary network interface
us-east-1,sg-0b1475aa9dee9b2d1,Linko-QA-SG,tcp,3399,0.0.0.0/0,IPv4,EC2,i-08a2494bd54be3837,Linko-AWSQAApp-SRV19
us-east-1,sg-0b1475aa9dee9b2d1,Linko-QA-SG,tcp,3399,0.0.0.0/0,IPv4,NetworkInterface,eni-057260179119a432a,
us-east-1,sg-0eea4de04f3b6bbd0,SG-RDP,tcp,3389,64.90.124.0/24,IPv4,EC2,i-0bf588a9f2dc85dba,ACP-BetaSQL
us-east-1,sg-0eea4de04f3b6bbd0,SG-RDP,tcp,3389,64.90.124.0/24,IPv4,NetworkInterface,eni-0d16a22d8b5872e02,
us-east-1,sg-0fe63d5d9d65a9662,LinkoHosted-Graylog,tcp,80,75.157.193.250/32,IPv4,EC2,i-0893c2e92b273dcbd,Linko-AWSGraylog
us-east-1,sg-0fe63d5d9d65a9662,LinkoHosted-Graylog,tcp,80,75.157.193.250/32,IPv4,NetworkInterface,eni-02bb0f53b53898e75,Primary network interface
us-east-1,sg-0fe63d5d9d65a9662,LinkoHosted-Graylog,-1,All,64.90.124.0/24,IPv4,EC2,i-0893c2e92b273dcbd,Linko-AWSGraylog
us-east-1,sg-0fe63d5d9d65a9662,LinkoHosted-Graylog,-1,All,64.90.124.0/24,IPv4,NetworkInterface,eni-02bb0f53b53898e75,Primary network interface
us-east-1,sg-0fe63d5d9d65a9662,LinkoHosted-Graylog,tcp,22,75.157.195.162/32,IPv4,EC2,i-0893c2e92b273dcbd,Linko-AWSGraylog
us-east-1,sg-0fe63d5d9d65a9662,LinkoHosted-Graylog,tcp,22,75.157.195.162/32,IPv4,NetworkInterface,eni-02bb0f53b53898e75,Primary network interface
us-east-1,sg-0fe63d5d9d65a9662,LinkoHosted-Graylog,tcp,443,75.157.193.250/32,IPv4,EC2,i-0893c2e92b273dcbd,Linko-AWSGraylog
us-east-1,sg-0fe63d5d9d65a9662,LinkoHosted-Graylog,tcp,443,75.157.193.250/32,IPv4,NetworkInterface,eni-02bb0f53b53898e75,Primary network interface
us-east-1,sg-0d79d90a8a56c6e48,linko-us-infra-sg,-1,All,10.1.201.210/32,IPv4,EC2,i-03f04d37d95d7d087,Linko-AWSCSTools
us-east-1,sg-0d79d90a8a56c6e48,linko-us-infra-sg,-1,All,10.1.201.210/32,IPv4,NetworkInterface,eni-0e6ac9a28d25a34b3,
us-east-1,sg-0d79d90a8a56c6e48,linko-us-infra-sg,-1,All,10.1.201.210/32,IPv4,NetworkInterface,eni-0a52a81815538fc98,10.1.201.61
us-east-1,sg-0d79d90a8a56c6e48,linko-us-infra-sg,-1,All,10.1.201.210/32,IPv4,NetworkInterface,eni-039cb767e80506727,linko-awscstools
us-east-1,sg-0d79d90a8a56c6e48,linko-us-infra-sg,-1,All,10.1.201.210/32,IPv4,NetworkInterface,eni-0565fa408451c5c24,
us-east-1,sg-0d79d90a8a56c6e48,linko-us-infra-sg,-1,All,10.1.201.0/24,IPv4,EC2,i-03f04d37d95d7d087,Linko-AWSCSTools
us-east-1,sg-0d79d90a8a56c6e48,linko-us-infra-sg,-1,All,10.1.201.0/24,IPv4,NetworkInterface,eni-0e6ac9a28d25a34b3,
us-east-1,sg-0d79d90a8a56c6e48,linko-us-infra-sg,-1,All,10.1.201.0/24,IPv4,NetworkInterface,eni-0a52a81815538fc98,10.1.201.61
us-east-1,sg-0d79d90a8a56c6e48,linko-us-infra-sg,-1,All,10.1.201.0/24,IPv4,NetworkInterface,eni-039cb767e80506727,linko-awscstools
us-east-1,sg-0d79d90a8a56c6e48,linko-us-infra-sg,-1,All,10.1.201.0/24,IPv4,NetworkInterface,eni-0565fa408451c5c24,
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,60000-65000,0.0.0.0/0,IPv4,EC2,i-092fc0fec0accadb0,Linko-AWS-us-fw-secondary
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,60000-65000,0.0.0.0/0,IPv4,EC2,i-070d7d58ff29cadb9,Linko-AWS-us-fw-primary
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,60000-65000,0.0.0.0/0,IPv4,NetworkInterface,eni-00787aeecc3fce927,
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,60000-65000,0.0.0.0/0,IPv4,NetworkInterface,eni-0c9e18e955c166474,
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,80,0.0.0.0/0,IPv4,EC2,i-092fc0fec0accadb0,Linko-AWS-us-fw-secondary
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,80,0.0.0.0/0,IPv4,EC2,i-070d7d58ff29cadb9,Linko-AWS-us-fw-primary
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-00787aeecc3fce927,
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-0c9e18e955c166474,
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,udp,6081,0.0.0.0/0,IPv4,EC2,i-092fc0fec0accadb0,Linko-AWS-us-fw-secondary
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,udp,6081,0.0.0.0/0,IPv4,EC2,i-070d7d58ff29cadb9,Linko-AWS-us-fw-primary
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,udp,6081,0.0.0.0/0,IPv4,NetworkInterface,eni-00787aeecc3fce927,
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,udp,6081,0.0.0.0/0,IPv4,NetworkInterface,eni-0c9e18e955c166474,
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,22,0.0.0.0/0,IPv4,EC2,i-092fc0fec0accadb0,Linko-AWS-us-fw-secondary
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,22,0.0.0.0/0,IPv4,EC2,i-070d7d58ff29cadb9,Linko-AWS-us-fw-primary
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,22,0.0.0.0/0,IPv4,NetworkInterface,eni-00787aeecc3fce927,
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,22,0.0.0.0/0,IPv4,NetworkInterface,eni-0c9e18e955c166474,
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,20-21,0.0.0.0/0,IPv4,EC2,i-092fc0fec0accadb0,Linko-AWS-us-fw-secondary
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,20-21,0.0.0.0/0,IPv4,EC2,i-070d7d58ff29cadb9,Linko-AWS-us-fw-primary
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,20-21,0.0.0.0/0,IPv4,NetworkInterface,eni-00787aeecc3fce927,
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,20-21,0.0.0.0/0,IPv4,NetworkInterface,eni-0c9e18e955c166474,
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,443,0.0.0.0/0,IPv4,EC2,i-092fc0fec0accadb0,Linko-AWS-us-fw-secondary
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,443,0.0.0.0/0,IPv4,EC2,i-070d7d58ff29cadb9,Linko-AWS-us-fw-primary
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,443,0.0.0.0/0,IPv4,NetworkInterface,eni-00787aeecc3fce927,
us-east-1,sg-0ef414613586d4fee,linko-us-paloalto-fw,tcp,443,0.0.0.0/0,IPv4,NetworkInterface,eni-0c9e18e955c166474,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,EC2,i-0dbd3a7637e3ecdbe,Linko-AWSSupportApp-fw
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,EC2,i-07cd2adabb3a1f4f0,Linko-AWSSupportSQL-FW
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,EC2,i-0258fd447ec4faa59,Linko-AWSStaging_IPP
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,EC2,i-02a168b9f05a6c052,Linko-AWSPS
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,EC2,i-0d97354752ac5e1a7,Linko-AWSRemote_portlandtest
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,EC2,i-07b6f8adc93017fba,Linko-AWSTrainWeb
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,EC2,i-000167fb3d509f450,Linko-AWSTrainSQL
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,NetworkInterface,eni-036f7d7c89c62e01c,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,NetworkInterface,eni-0d00257d5e8e983a8,Linko-AWS-fwtest7
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,NetworkInterface,eni-0d9f17a9f4f4b09a3,Linko-AWSSupportApp-NIC
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,NetworkInterface,eni-0851e0de8dc1b96ff,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,NetworkInterface,eni-03ba20d1d0cf7b972,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,NetworkInterface,eni-0b62576fd09685fd3,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,NetworkInterface,eni-093ca4a9fd05793c1,Linko-AWSSupportSQL-NIC
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,80,108.180.25.217/32,IPv4,NetworkInterface,eni-0d35ba6e5e0e7be28,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,EC2,i-0dbd3a7637e3ecdbe,Linko-AWSSupportApp-fw
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,EC2,i-07cd2adabb3a1f4f0,Linko-AWSSupportSQL-FW
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,EC2,i-0258fd447ec4faa59,Linko-AWSStaging_IPP
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,EC2,i-02a168b9f05a6c052,Linko-AWSPS
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,EC2,i-0d97354752ac5e1a7,Linko-AWSRemote_portlandtest
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,EC2,i-07b6f8adc93017fba,Linko-AWSTrainWeb
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,EC2,i-000167fb3d509f450,Linko-AWSTrainSQL
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,NetworkInterface,eni-036f7d7c89c62e01c,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,NetworkInterface,eni-0d00257d5e8e983a8,Linko-AWS-fwtest7
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,NetworkInterface,eni-0d9f17a9f4f4b09a3,Linko-AWSSupportApp-NIC
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,NetworkInterface,eni-0851e0de8dc1b96ff,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,NetworkInterface,eni-03ba20d1d0cf7b972,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,NetworkInterface,eni-0b62576fd09685fd3,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,NetworkInterface,eni-093ca4a9fd05793c1,Linko-AWSSupportSQL-NIC
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,-1,All,10.1.201.210/32,IPv4,NetworkInterface,eni-0d35ba6e5e0e7be28,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,EC2,i-0dbd3a7637e3ecdbe,Linko-AWSSupportApp-fw
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,EC2,i-07cd2adabb3a1f4f0,Linko-AWSSupportSQL-FW
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,EC2,i-0258fd447ec4faa59,Linko-AWSStaging_IPP
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,EC2,i-02a168b9f05a6c052,Linko-AWSPS
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,EC2,i-0d97354752ac5e1a7,Linko-AWSRemote_portlandtest
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,EC2,i-07b6f8adc93017fba,Linko-AWSTrainWeb
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,EC2,i-000167fb3d509f450,Linko-AWSTrainSQL
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,NetworkInterface,eni-036f7d7c89c62e01c,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,NetworkInterface,eni-0d00257d5e8e983a8,Linko-AWS-fwtest7
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,NetworkInterface,eni-0d9f17a9f4f4b09a3,Linko-AWSSupportApp-NIC
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,NetworkInterface,eni-0851e0de8dc1b96ff,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,NetworkInterface,eni-03ba20d1d0cf7b972,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,NetworkInterface,eni-0b62576fd09685fd3,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,NetworkInterface,eni-093ca4a9fd05793c1,Linko-AWSSupportSQL-NIC
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,3399,0.0.0.0/0,IPv4,NetworkInterface,eni-0d35ba6e5e0e7be28,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,EC2,i-0dbd3a7637e3ecdbe,Linko-AWSSupportApp-fw
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,EC2,i-07cd2adabb3a1f4f0,Linko-AWSSupportSQL-FW
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,EC2,i-0258fd447ec4faa59,Linko-AWSStaging_IPP
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,EC2,i-02a168b9f05a6c052,Linko-AWSPS
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,EC2,i-0d97354752ac5e1a7,Linko-AWSRemote_portlandtest
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,EC2,i-07b6f8adc93017fba,Linko-AWSTrainWeb
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,EC2,i-000167fb3d509f450,Linko-AWSTrainSQL
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,NetworkInterface,eni-036f7d7c89c62e01c,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,NetworkInterface,eni-0d00257d5e8e983a8,Linko-AWS-fwtest7
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,NetworkInterface,eni-0d9f17a9f4f4b09a3,Linko-AWSSupportApp-NIC
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,NetworkInterface,eni-0851e0de8dc1b96ff,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,NetworkInterface,eni-03ba20d1d0cf7b972,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,NetworkInterface,eni-0b62576fd09685fd3,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,NetworkInterface,eni-093ca4a9fd05793c1,Linko-AWSSupportSQL-NIC
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,108.180.25.217/32,IPv4,NetworkInterface,eni-0d35ba6e5e0e7be28,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,EC2,i-0dbd3a7637e3ecdbe,Linko-AWSSupportApp-fw
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,EC2,i-07cd2adabb3a1f4f0,Linko-AWSSupportSQL-FW
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,EC2,i-0258fd447ec4faa59,Linko-AWSStaging_IPP
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,EC2,i-02a168b9f05a6c052,Linko-AWSPS
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,EC2,i-0d97354752ac5e1a7,Linko-AWSRemote_portlandtest
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,EC2,i-07b6f8adc93017fba,Linko-AWSTrainWeb
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,EC2,i-000167fb3d509f450,Linko-AWSTrainSQL
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,NetworkInterface,eni-036f7d7c89c62e01c,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,NetworkInterface,eni-0d00257d5e8e983a8,Linko-AWS-fwtest7
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,NetworkInterface,eni-0d9f17a9f4f4b09a3,Linko-AWSSupportApp-NIC
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,NetworkInterface,eni-0851e0de8dc1b96ff,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,NetworkInterface,eni-03ba20d1d0cf7b972,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,NetworkInterface,eni-0b62576fd09685fd3,
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,NetworkInterface,eni-093ca4a9fd05793c1,Linko-AWSSupportSQL-NIC
us-east-1,sg-06bf2adc6933be877,linko-fw-nonprod-training-sg,tcp,443,0.0.0.0/0,IPv4,NetworkInterface,eni-0d35ba6e5e0e7be28,
us-east-1,sg-07f59a3da2498b843,linko-fw-rdp-access,tcp,3399,0.0.0.0/0,IPv4,EC2,i-00bdfecb70fdd3816,Linko-AWS04
us-east-1,sg-07f59a3da2498b843,linko-fw-rdp-access,tcp,3399,0.0.0.0/0,IPv4,NetworkInterface,eni-040c3b06dd0dee6c5,
us-east-1,sg-07f59a3da2498b843,linko-fw-rdp-access,tcp,3389,108.180.25.217/32,IPv4,EC2,i-00bdfecb70fdd3816,Linko-AWS04
us-east-1,sg-07f59a3da2498b843,linko-fw-rdp-access,tcp,3389,108.180.25.217/32,IPv4,NetworkInterface,eni-040c3b06dd0dee6c5,
us-east-1,sg-0b6718962c3939543,linko-us-fwhttp-sg,tcp,80,0.0.0.0/0,IPv4,EC2,i-0a6d12d0938c45a05,Linko-AWSDemo
us-east-1,sg-0b6718962c3939543,linko-us-fwhttp-sg,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-0ec2bf41ff76ce8a9,linko-us-aws-remote1
us-east-1,sg-0b6718962c3939543,linko-us-fwhttp-sg,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-0b4e4e5e110e84de9,
us-east-1,sg-0b6718962c3939543,linko-us-fwhttp-sg,tcp,443,0.0.0.0/0,IPv4,EC2,i-0a6d12d0938c45a05,Linko-AWSDemo
us-east-1,sg-0b6718962c3939543,linko-us-fwhttp-sg,tcp,443,0.0.0.0/0,IPv4,NetworkInterface,eni-0ec2bf41ff76ce8a9,linko-us-aws-remote1
us-east-1,sg-0b6718962c3939543,linko-us-fwhttp-sg,tcp,443,0.0.0.0/0,IPv4,NetworkInterface,eni-0b4e4e5e110e84de9,
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-0110cf1225d02df93,ACP-Prod-SQL
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-0358fed8b3ce500f9,ACP-CTSStaging_SRV19
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-065befc98bc4a92c3,ACP-StagingSQL
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-0176b2bf2a9055b25,ACP-SchedulerApp-Staging
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-043cceb769db46250,ACP-SchedulerApp-Prod
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-0a71eb66fdc09bf9f,ECS Instance - rcp-apps-staging-Stack
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-03372fdb88cfa5948,ECS Instance - rcp-apps-staging-Stack
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-0979d84e7613a91af,ECS Instance - rcp-apps-prod-Stack
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-092faa9dc7741dcf2,ECS Instance - rcp-apps-prod-Stack
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-072245c1d602cbfe0,ECS Instance - rcp-apps-prod-Stack
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-0f916c2daec9061a9,ECS Instance - rcp-apps-prod-Stack
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-0400b8bad142a4246,AWS Elastic Disaster Recovery Replication Server
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-0aa27aef8f14caab0,ECS Instance - rcp-apps-prod-Stack
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,EC2,i-03219ae773f59c58f,ECS Instance - rcp-apps-prod-Stack
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-02a8ad7273d85bc5a,
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-0a21065631a3d4cab,ELB app/rcp-apps-staging-elb/144a89e46fa18d6a
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-0e179bd45b5ac39d5,Primary network interface
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-010cec1c3c0d8986a,
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-0b84c56e102c24a8d,Primary network interface
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-07eff71cad008cc4d,Primary network interface
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-065a9da9ad0aa2834,
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-07210b49e7470393f,
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-026e206788b5e11e3,ELB app/rcp-apps-prod-elb/1ed91b88722a5260
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-0e8b396d11f1bd4a8,
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-02c83abef39c05d05,ELB app/rcp-apps-staging-elb/144a89e46fa18d6a
us-east-1,sg-069c4bc3aa0a5b738,RCP-Staging-SG01,tcp,80,0.0.0.0/0,IPv4,NetworkInterface,eni-002d048be91336e44,ELB app/rcp-apps-prod-elb/1ed91b88722a5260
